comments,duration,languages,published_date,date,tags,views,year,month,name,url
291,994,29,1292601360,2010-12-17,"['TEDx', 'business', 'cities', 'collaboration', 'communication', 'consumerism', 'culture', 'technology', 'trust']",1125092,2010,Dec,Rachel Botsman,"https://www.ted.com/talks/rachel_botsman_the_case_for_collaborative_consumption
"
473,700,0,1292773140,2010-12-19,"['TED Brain Trust', 'business', 'children', 'disease', 'economics', 'education', 'history', 'medicine', 'money', 'psychology']",1854997,2010,Dec,Ken Robinson,"https://www.ted.com/talks/ken_robinson_changing_education_paradigms
"
153,1040,28,1292858280,2010-12-20,"['Africa', 'animals', 'environment', 'film', 'global issues', 'photography']",858303,2010,Dec,Beverly + Dereck Joubert,"https://www.ted.com/talks/beverly_dereck_joubert_life_lessons_from_big_cats
"
868,898,46,1292943083,2010-12-21,"['Gender equality', 'business', 'feminism', 'goal-setting', 'leadership', 'technology', 'women', 'women in business']",7431179,2010,Dec,Sheryl Sandberg,"https://www.ted.com/talks/sheryl_sandberg_why_we_have_too_few_women_leaders
"
68,1079,23,1293032700,2010-12-22,"['TEDx', 'business', 'cities', 'community', 'economics', 'green']",702793,2010,Dec,Majora Carter,"https://www.ted.com/talks/majora_carter_3_stories_of_local_ecoactivism
"
1927,1219,52,1293115500,2010-12-23,"['TEDx', 'communication', 'culture', 'depression', 'fear', 'mental health', 'psychology', 'self', 'social change']",31168150,2010,Dec,Brené Brown,"https://www.ted.com/talks/brene_brown_on_vulnerability
"
272,1387,32,1293809880,2010-12-31,"['culture', 'global issues', 'happiness', 'philosophy', 'self']",948622,2010,Dec,Barry Schwartz,"https://www.ted.com/talks/barry_schwartz_using_our_practical_wisdom
"
409,250,57,1294066920,2011-01-03,"['business', 'culture', 'entertainment', 'productivity', 'sleep']",4241096,2011,Jan,Arianna Huffington,"https://www.ted.com/talks/arianna_huffington_how_to_succeed_get_more_sleep
"
2374,573,35,1294155180,2011-01-04,"['TEDx', 'culture', 'global issues', 'journalism', 'religion']",1847256,2011,Jan,Lesley Hazleton,"https://www.ted.com/talks/lesley_hazelton_on_reading_the_koran
"
214,991,28,1294243320,2011-01-05,"['TEDx', 'brain', 'creativity', 'entertainment', 'music', 'science', 'technology']",1231800,2011,Jan,Charles Limb,"https://www.ted.com/talks/charles_limb_your_brain_on_improv
"
207,1268,30,1294334700,2011-01-06,"['business', 'cancer', 'medicine', 'science', 'technology']",892492,2011,Jan,Deborah Rhodes,"https://www.ted.com/talks/deborah_rhodes
"
592,1053,36,1294416840,2011-01-07,"['TEDx', 'books', 'happiness', 'life', 'love', 'personal growth', 'psychology', 'writing']",2859644,2011,Jan,Neil Pasricha,"https://www.ted.com/talks/neil_pasricha_the_3_a_s_of_awesome
"
205,652,32,1294673640,2011-01-10,"['activism', 'global issues', 'humanity', 'nuclear weapons', 'peace']",667218,2011,Jan,Jody Williams,"https://www.ted.com/talks/jody_williams_a_realistic_vision_for_world_peace
"
250,473,38,1294758900,2011-01-11,"['anthropology', 'computers', 'culture', 'cyborg', 'future', 'technology']",1475333,2011,Jan,Amber Case,"https://www.ted.com/talks/amber_case_we_are_all_cyborgs_now
"
179,651,29,1294849020,2011-01-12,"['Anthropocene', 'design', 'entertainment', 'technology']",1301834,2011,Jan,Thomas Thwaites,"https://www.ted.com/talks/thomas_thwaites_how_i_built_a_toaster_from_scratch
"
322,668,31,1294934220,2011-01-13,"['communication', 'global issues', 'politics']",1208946,2011,Jan,Elizabeth Lesser,"https://www.ted.com/talks/elizabeth_lesser_take_the_other_to_lunch
"
616,750,35,1295022480,2011-01-14,"['TEDx', 'bullying', 'children', 'education', 'gaming', 'psychology', 'technology', 'violence']",953587,2011,Jan,Ali Carr-Chellman,"https://www.ted.com/talks/ali_carr_chellman_gaming_to_re_engage_boys_in_learning
"
342,1189,27,1295281200,2011-01-17,"['activism', 'business', 'culture', 'economics', 'science', 'social change']",900395,2011,Jan,Naomi Klein,"https://www.ted.com/talks/naomi_klein_addicted_to_risk
"
142,1085,28,1295368380,2011-01-18,"['health care', 'medicine', 'music', 'science', 'technology']",521502,2011,Jan,Charity Tillemann-Dick,"https://www.ted.com/talks/charity_tilleman_dick_singing_after_a_double_lung_transplant
"
356,769,26,1295459100,2011-01-19,"['Anthropocene', 'TEDx', 'business', 'communication', 'global issues', 'green', 'inequality', 'plastic', 'poverty', 'science']",462012,2011,Jan,Van Jones,"https://www.ted.com/talks/van_jones_the_economic_injustice_of_plastic
"
55,996,22,1295538060,2011-01-20,"['TEDx', 'data', 'health', 'medicine', 'science', 'technology', 'virtual reality', 'visualizations']",463366,2011,Jan,Anders Ynnerman,"https://www.ted.com/talks/anders_ynnerman_visualizing_the_medical_data_explosion
"
114,364,30,1295624340,2011-01-21,"['AI', 'comedy', 'entertainment', 'humor', 'robots', 'science', 'technology']",757335,2011,Jan,Heather Knight,"https://www.ted.com/talks/heather_knight_silicon_based_comedy
"
920,1290,33,1295884020,2011-01-24,"['Asia', 'business', 'china', 'culture', 'economics', 'global issues']",2327025,2011,Jan,Martin Jacques,"https://www.ted.com/talks/martin_jacques_understanding_the_rise_of_china
"
98,993,27,1295971087,2011-01-25,"['business', 'design', 'health', 'medicine', 'science', 'technology']",497626,2011,Jan,Thomas Goetz,"https://www.ted.com/talks/thomas_goetz_it_s_time_to_redesign_medical_data
"
132,402,38,1296054720,2011-01-26,"['art', 'comedy', 'culture', 'feminism', 'humor', 'media', 'peace', 'women']",1300622,2011,Jan,Liza Donnelly,"https://www.ted.com/talks/liza_donnelly_drawing_upon_humor_for_change
"
146,904,26,1296058080,2011-01-26,"['TEDx', 'neuroscience', 'psychology', 'science', 'technology']",399314,2011,Jan,Ariel Garten,"https://www.ted.com/talks/ariel_garten_know_thyself_with_a_brain_scanner
"
58,1233,20,1296149280,2011-01-27,"['cancer', 'community', 'culture', 'storytelling']",465856,2011,Jan,Bruce Feiler,"https://www.ted.com/talks/bruce_feiler_the_council_of_dads
"
76,607,25,1296484980,2011-01-31,"['architecture', 'biology', 'cities', 'design']",316975,2011,Jan,Kate Orff,"https://www.ted.com/talks/kate_orff_oysters_as_architecture
"
98,707,30,1296575040,2011-02-01,"['cities', 'collaboration', 'computers', 'curiosity', 'design', 'drones', 'hack', 'innovation', 'manufacturing', 'media', 'technology']",724865,2011,Feb,Dale Dougherty,"https://www.ted.com/talks/dale_dougherty_we_are_makers
"
168,507,35,1296660480,2011-02-02,"['advertising', 'culture', 'entertainment', 'media', 'social media']",1272294,2011,Feb,Johanna Blakley,"https://www.ted.com/talks/johanna_blakley_social_media_and_the_end_of_gender
"
350,952,32,1296748080,2011-02-03,"['TEDx', 'entertainment', 'health', 'journalism', 'science', 'sports']",2434842,2011,Feb,Christopher McDougall,"https://www.ted.com/talks/christopher_mcdougall_are_we_born_to_run
"
89,353,35,1296835560,2011-02-04,"['culture', 'global issues', 'performance', 'poetry', 'war', 'women']",599444,2011,Feb,Suheir Hammad,"https://www.ted.com/talks/suheir_hammad_poems_of_war_peace_women_power
"
283,605,41,1297099320,2011-02-07,"['TEDx', 'business', 'culture', 'life', 'motivation', 'work', 'work-life balance']",3813685,2011,Feb,Nigel Marsh,"https://www.ted.com/talks/nigel_marsh_how_to_make_work_life_balance_work
"
189,844,27,1297180140,2011-02-08,"['AI', 'body language', 'business', 'communication', 'design', 'entertainment', 'robots', 'technology']",1064574,2011,Feb,Cynthia Breazeal,"https://www.ted.com/talks/cynthia_breazeal_the_rise_of_personal_robots
"
79,523,35,1297276080,2011-02-09,"['community', 'global issues', 'health', 'medicine', 'science', 'women']",348647,2011,Feb,Hawa Abdi + Deqo Mohamed,"https://www.ted.com/talks/mother_and_daughter_doctor_heroes_hawa_abdi_deqo_mohamed
"
229,826,32,1297351740,2011-02-10,"['architecture', 'biomimicry', 'design', 'science and art', 'sustainability']",1740568,2011,Feb,Michael Pawlyn,"https://www.ted.com/talks/michael_pawlyn_using_nature_s_genius_in_architecture
"
93,716,31,1297437420,2011-02-11,"['TEDx', 'entertainment', 'live music', 'music', 'performance']",1917442,2011,Feb,Geert Chatrou,"https://www.ted.com/talks/a_whistleblower_you_haven_t_heard
"
84,953,25,1297704240,2011-02-14,"['charter for compassion', 'compassion', 'faith', 'religion', 'science']",694181,2011,Feb,Krista Tippett,"https://www.ted.com/talks/krista_tippett_reconnecting_with_compassion
"
347,617,45,1297795258,2011-02-15,"['TEDx', 'brain', 'children', 'language', 'science', 'technology']",2513242,2011,Feb,Patricia Kuhl,"https://www.ted.com/talks/patricia_kuhl_the_linguistic_genius_of_babies
"
165,1068,27,1297870800,2011-02-16,"['culture', 'economics', 'global issues', 'investment', 'women in business']",861056,2011,Feb,Jacqueline Novogratz,"https://www.ted.com/talks/jacqueline_novogratz_inspiring_a_life_of_immersion
"
76,887,26,1297958160,2011-02-17,"['business', 'technology']",710327,2011,Feb,Lisa Gansky,"https://www.ted.com/talks/lisa_gansky_the_future_of_business_is_the_mesh
"
107,779,35,1298042940,2011-02-18,"['Foreign Policy', 'Gender equality', 'business', 'iraq']",729867,2011,Feb,Madeleine Albright,"https://www.ted.com/talks/madeleine_albright_on_being_a_woman_and_a_diplomat
"
273,1098,31,1298303580,2011-02-21,"['business', 'choice', 'culture', 'economics']",880598,2011,Feb,Noreena Hertz,"https://www.ted.com/talks/noreena_hertz_how_to_use_experts_and_when_not_to
"
38,954,24,1298388360,2011-02-22,"['Surgery', 'body language', 'community', 'culture', 'design', 'medical research', 'science', 'science and art']",620073,2011,Feb,Iain Hutchison,"https://www.ted.com/talks/iain_hutchison_saving_faces
"
555,613,30,1298478300,2011-02-23,"['anthropology', 'storytelling']",439180,2011,Feb,Elizabeth Lindsey,"https://www.ted.com/talks/elizabeth_lindsey_curating_humanity_s_heritage
"
82,1195,23,1298564220,2011-02-24,"['TED Brain Trust', 'cancer', 'genetics', 'medical research']",420269,2011,Feb,Danny Hillis,"https://www.ted.com/talks/danny_hillis_two_frontiers_of_cancer_treatment
"
97,565,36,1298650980,2011-02-25,"['entertainment', 'live music', 'music', 'performance']",746852,2011,Feb,Ahn Trio,"https://www.ted.com/talks/ahn_trio_a_modern_take_on_piano_violin_cello
"
163,1032,32,1299095820,2011-03-02,"['Egypt', 'Middle East', 'global issues', 'iraq', 'media', 'politics', 'protests', 'technology']",922923,2011,Mar,Wadah Khanfar,"https://www.ted.com/talks/wadah_khanfar_a_historic_moment_in_the_arab_world
"
378,1449,38,1299202320,2011-03-04,"['TED Prize', 'activism', 'art', 'community', 'photography']",2626483,2011,Mar,JR,"https://www.ted.com/talks/jr_s_ted_prize_wish_use_art_to_turn_the_world_inside_out
"
190,591,32,1299268740,2011-03-04,"['Egypt', 'democracy', 'global issues', 'politics', 'protests', 'social change']",914212,2011,Mar,Wael Ghonim,"https://www.ted.com/talks/wael_ghonim_inside_the_egyptian_revolution
"
231,616,35,1299270660,2011-03-04,"['aging', 'education', 'money', 'youth']",1866264,2011,Mar,Bill Gates,"https://www.ted.com/talks/bill_gates_how_state_budgets_are_breaking_us_schools
"
249,1044,27,1299526260,2011-03-07,"['Surgery', 'health care', 'invention', 'medical research', 'prosthetics']",2783715,2011,Mar,Anthony Atala,"https://www.ted.com/talks/anthony_atala_printing_a_human_kidney
"
202,686,29,1299601440,2011-03-08,"['culture', 'feminism', 'history', 'identity', 'women', 'writing']",953671,2011,Mar,Courtney E. Martin,"https://www.ted.com/talks/courtney_martin_reinventing_feminism
"
548,1227,43,1299681960,2011-03-09,"['culture', 'education', 'global issues', 'online video', 'teaching']",4609857,2011,Mar,Sal Khan,"https://www.ted.com/talks/salman_khan_let_s_use_video_to_reinvent_education
"
370,1192,33,1299774060,2011-03-10,"['brain', 'children', 'language', 'time']",2475423,2011,Mar,Deb Roy,"https://www.ted.com/talks/deb_roy_the_birth_of_a_word
"
134,526,30,1299857700,2011-03-11,"['TEDx', 'business', 'environment', 'global issues', 'innovation', 'nature', 'rivers', 'sustainability', 'water']",596776,2011,Mar,Rob Harmon,"https://www.ted.com/talks/rob_harmon_how_the_market_can_keep_streams_flowing
"
226,1124,33,1300114680,2011-03-14,"['brain', 'culture', 'motivation', 'society']",1132752,2011,Mar,David Brooks,"https://www.ted.com/talks/david_brooks_the_social_animal
"
239,1063,30,1300198140,2011-03-15,"['dark matter', 'science', 'universe']",1119772,2011,Mar,Janna Levin,"https://www.ted.com/talks/janna_levin_the_sound_the_universe_makes
"
163,247,48,1300286460,2011-03-16,"['community', 'compassion', 'culture']",2178952,2011,Mar,Mark Bezos,"https://www.ted.com/talks/mark_bezos_a_life_lesson_from_a_volunteer_firefighter
"
109,1011,29,1300374480,2011-03-17,"['TEDx', 'architecture', 'design']",562653,2011,Mar,Rogier van der Heide,"https://www.ted.com/talks/rogier_van_der_heide_why_light_needs_darkness
"
645,1105,42,1300460520,2011-03-18,"['entertainment', 'performance', 'poetry', 'storytelling']",10529854,2011,Mar,Sarah Kay,"https://www.ted.com/talks/sarah_kay_if_i_should_have_a_daughter
"
268,555,46,1300714380,2011-03-21,"['culture', 'data', 'economics', 'women']",2391977,2011,Mar,Hans Rosling,"https://www.ted.com/talks/hans_rosling_and_the_magic_washing_machine
"
232,421,29,1300734000,2011-03-21,"['TED Fellows', 'animals', 'culture', 'play', 'science']",710619,2011,Mar,Isabel Behncke,"https://www.ted.com/talks/isabel_behncke_evolution_s_gift_of_play_from_bonobo_apes_to_humans
"
773,1182,28,1300891080,2011-03-23,"['Bioethics', 'TEDx', 'biology', 'biomechanics', 'deextinction', 'future', 'genetics', 'philosophy', 'science']",1226731,2011,Mar,Paul Root Wolpe,"https://www.ted.com/talks/paul_root_wolpe_it_s_time_to_question_bio_engineering
"
226,383,33,1300976580,2011-03-24,"['design', 'disability', 'exoskeleton', 'science', 'technology']",1370710,2011,Mar,Eythor Bender,"https://www.ted.com/talks/eythor_bender_demos_human_exoskeletons
"
71,654,25,1301067000,2011-03-25,"['TEDx', 'creativity', 'entertainment', 'live music', 'music', 'performance']",400082,2011,Mar,Claron McFadden,"https://www.ted.com/talks/claron_mcfadden_singing_the_primal_mystery
"
353,635,54,1301322660,2011-03-28,"['TEDx', 'culture', 'global issues', 'language']",1624741,2011,Mar,Patricia Ryan,"https://www.ted.com/talks/patricia_ryan_ideas_in_all_languages_not_just_english
"
214,640,31,1301404320,2011-03-29,"['Iran', 'computers', 'government', 'nuclear energy', 'science', 'technology', 'war']",1349028,2011,Mar,Ralph Langner,"https://www.ted.com/talks/ralph_langner_cracking_stuxnet_a_21st_century_cyberweapon
"
102,1091,23,1301494920,2011-03-30,"['animals', 'design', 'entertainment', 'performance', 'theater']",1530711,2011,Mar,Handspring Puppet Co.,"https://www.ted.com/talks/handpring_puppet_co_the_genius_puppetry_behind_war_horse
"
289,254,43,1301582160,2011-03-31,"['business', 'driverless cars', 'robots', 'science', 'technology', 'transportation']",2442977,2011,Mar,Sebastian Thrun,"https://www.ted.com/talks/sebastian_thrun_google_s_driverless_car
"
270,874,36,1301667960,2011-04-01,"['collaboration', 'conducting', 'crowdsourcing', 'entertainment', 'music', 'online video', 'virtual reality']",3421371,2011,Apr,Eric Whitacre,"https://www.ted.com/talks/eric_whitacre_a_virtual_choir_2_000_voices_strong
"
86,248,34,1301883360,2011-04-04,"['education', 'science', 'technology', 'toy']",856326,2011,Apr,AnnMarie Thomas,"https://www.ted.com/talks/annmarie_thomas_squishy_circuits
"
278,938,33,1302014580,2011-04-05,"['culture', 'global issues', 'iraq', 'leadership', 'peace', 'war']",2467385,2011,Apr,Stanley McChrystal,"https://www.ted.com/talks/stanley_mcchrystal
"
110,848,27,1302040260,2011-04-05,"['business', 'charter for compassion', 'culture']",893343,2011,Apr,Chade-Meng Tan,"https://www.ted.com/talks/chade_meng_tan_everyday_compassion_at_google
"
154,1168,31,1302102000,2011-04-06,"['Brand', 'business', 'comedy', 'consumerism', 'film', 'humor', 'movies']",2049103,2011,Apr,Morgan Spurlock,"https://www.ted.com/talks/morgan_spurlock_the_greatest_ted_talk_ever_sold
"
158,469,33,1302184140,2011-04-07,"['creativity', 'design', 'disease', 'invention', 'open-source', 'technology']",943624,2011,Apr,Mick Ebeling,"https://www.ted.com/talks/mick_ebeling_the_invention_that_unlocked_a_locked_in_artist
"
207,1157,33,1302273180,2011-04-08,"['activism', 'business', 'culture']",2030154,2011,Apr,Caroline Casey,"https://www.ted.com/talks/caroline_casey_looking_past_limits
"
32,266,31,1302301680,2011-04-08,"['TED Prize', 'TEDx', 'entertainment', 'music', 'oceans']",656851,2011,Apr,Jackson Browne,"https://www.ted.com/talks/jackson_browne_if_i_could_be_anywhere
"
542,1060,37,1302530400,2011-04-11,"['Internet', 'big bang', 'cosmos', 'history', 'humanity', 'universe', 'visualizations']",7481004,2011,Apr,David Christian,"https://www.ted.com/talks/david_christian_big_history
"
221,425,40,1302618600,2011-04-12,"['TEDx', 'collaboration', 'community', 'culture', 'global issues', 'politics']",1612925,2011,Apr,Dave Meslin,"https://www.ted.com/talks/dave_meslin_the_antidote_to_apathy
"
134,1169,29,1302705478,2011-04-13,"['community', 'culture', 'speech']",1104345,2011,Apr,Roger Ebert,"https://www.ted.com/talks/roger_ebert_remaking_my_voice
"
324,250,44,1302789600,2011-04-14,"['TED Fellows', 'culture', 'manufacturing', 'open-source', 'technology']",1479352,2011,Apr,Marcin Jakubowski,"https://www.ted.com/talks/marcin_jakubowski
"
273,986,31,1302893220,2011-04-15,"['business', 'technology']",620231,2011,Apr,Susan Lim,"https://www.ted.com/talks/susan_lim
"
529,1087,36,1303135200,2011-04-18,"['TEDx', 'culture', 'empathy', 'global issues', 'iraq', 'society', 'sociology', 'war']",1531265,2011,Apr,Sam Richards,"https://www.ted.com/talks/sam_richards_a_radical_experiment_in_empathy
"
480,1071,42,1303221205,2011-04-19,"['culture', 'failure']",3976339,2011,Apr,Kathryn Schulz,"https://www.ted.com/talks/kathryn_schulz_on_being_wrong
"
